"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","expDiff"
"ENSG00000156642.17",7397.93104711396,0.056780166481877,0.0535374030098155,1.06057005550805,0.28888533704672,0.368011643708052,"no_change"
"ENSG00000156650.14",5127.75386147289,0.457064212834976,0.102819746204157,4.44529606139504,8.77709091005426e-06,2.19895544359417e-05,"up"
"ENSG00000156671.15",2572.18590101685,-0.710297171352985,0.0795804397752975,-8.92552458064536,4.4359185911241e-19,2.66079565956527e-18,"down"
"ENSG00000156675.16",7643.74084557248,1.14453051249433,0.143340324412059,7.98470714496333,1.40856303715093e-15,7.12450935218243e-15,"up"
"ENSG00000156687.11",11.6402259436576,0.478148084673494,0.321032915267636,1.48940517290844,0.136380707221184,0.189528036184116,"no_change"
"ENSG00000156689.7",1475.5239762674,0.751596076671001,0.243386900352486,3.08807119685776,0.0020146019922688,0.00383831518522022,"up"
"ENSG00000156697.13",1618.59607737496,0.375800459343691,0.0437400465553438,8.59167945484912,8.57072161169697e-18,4.82491686943989e-17,"up"
"ENSG00000156709.15",3515.6855973579,0.638300031513649,0.0550016817017121,11.6051002763026,3.88232256031653e-31,4.05826800055005e-30,"up"
"ENSG00000156711.17",5909.7776764255,0.840940323328836,0.0620014032875881,13.5632466160194,6.61424422780137e-42,1.04461252835421e-40,"up"
"ENSG00000156735.11",2481.25900230042,0.432461080987481,0.100954414088854,4.28372632232659,1.83788962146734e-05,4.44708679414873e-05,"up"
"ENSG00000156738.18",495.161015335704,1.92738592036447,0.231325431605573,8.33192402144011,7.95389902247401e-17,4.26977684070785e-16,"up"
"ENSG00000156755.10",0.784028277893349,-0.411308781998108,0.329622922645727,-1.24781607631146,0.212098419954545,0.280471446456144,"no_change"
"ENSG00000156787.17",687.429977838838,1.2252863586664,0.0830229862344145,14.7583990198427,2.71653028179248e-49,5.63809333417355e-48,"up"
"ENSG00000156795.8",993.923978071083,0.913701379325582,0.0651393071682279,14.0268820631738,1.06742308180364e-44,1.86962378731368e-43,"up"
"ENSG00000156802.13",5013.5691008085,1.97304256788312,0.0996650825660222,19.7967283735113,3.17666648668645e-87,2.06596129393379e-85,"up"
"ENSG00000156804.7",9339.95707803618,-1.01146035808533,0.109781049626677,-9.213433115505,3.15857530876563e-20,2.00854681266437e-19,"down"
"ENSG00000156831.8",1531.65724206568,0.719204462921575,0.06464961540346,11.1246518395078,9.51767232010364e-29,9.0164830783353e-28,"up"
"ENSG00000156853.13",1649.58469006252,0.167245742921437,0.117868526785585,1.41891773387202,0.155923001479313,0.213727759497346,"no_change"
"ENSG00000156858.12",2706.37637292827,0.805503330654351,0.0547524051785025,14.7117433111526,5.41930951650568e-49,1.10917785522223e-47,"up"
"ENSG00000156860.16",5885.05451196163,0.660816947029159,0.0494847527137823,13.3539506775207,1.12329869995513e-40,1.70468117260343e-39,"up"
"ENSG00000156869.14",796.411637284644,-0.12793628188999,0.0686131944639286,-1.86460174153892,0.0622372485786583,0.092976129802071,"no_change"
"ENSG00000156873.16",1898.62158143389,1.17746922797571,0.0667170922546464,17.6486892366582,1.04145368702194e-69,4.02727677874153e-68,"up"
"ENSG00000156875.14",46.934718027832,-0.0906387052048975,0.099285240761622,-0.912912176166402,0.361288733103072,0.446021642222993,"no_change"
"ENSG00000156876.10",510.674057617209,0.684408731478006,0.0630645693471986,10.8525078116372,1.94027466966996e-27,1.73371342214753e-26,"up"
"ENSG00000156885.6",2.80671116148868,2.32167677650983,0.288630783145262,8.04376009797051,8.7123001812199e-16,4.45292100688941e-15,"up"
"ENSG00000156886.12",45.635442064645,0.587889565699869,0.148929406543398,3.94743777837159,7.89920383058783e-05,0.000178309445044354,"up"
"ENSG00000156920.11",3.48200744325155,-3.13699975880816,0.260979753186929,-12.020088610327,2.78672458905664e-33,3.18975463274896e-32,"down"
"ENSG00000156925.12",6.06119744529432,2.69288207943563,0.397664347448717,6.77174631498214,1.27237105934273e-11,5.07172387717611e-11,"up"
"ENSG00000156928.5",986.622158328866,0.232675102422139,0.0610265217081245,3.81268825273984,0.000137463454588218,0.000302599368638953,"up"
"ENSG00000156931.16",2679.13465230932,0.145117504262282,0.045004657003266,3.22449972792263,0.00126192976497,0.00246922750071162,"up"
"ENSG00000156958.15",765.802486599469,-0.122838007150805,0.060237075325566,-2.03924255098537,0.0414258260960978,0.0641551024154323,"no_change"
"ENSG00000156959.9",17.3288629109858,1.21295526503831,0.267249619078213,4.53866040753207,5.6612722209615e-06,1.44716290903201e-05,"up"
"ENSG00000156966.7",450.429223485,0.752926886652021,0.143446049474508,5.24885062649165,1.53051110251467e-07,4.50292062900874e-07,"up"
"ENSG00000156968.9",2142.62036431467,0.291671282432955,0.155585743262606,1.87466586794303,0.0608387053315742,0.0910532205676688,"no_change"
"ENSG00000156970.13",905.095791191984,2.92540889024033,0.107935720433272,27.1032506986312,9.01494823702977e-162,2.88635947575111e-159,"up"
"ENSG00000156973.14",1004.6235644073,0.401607360772985,0.0416976008628514,9.63142608837189,5.89062024930359e-22,4.08453806019029e-21,"up"
"ENSG00000156976.17",19054.0639111895,-0.395219199500379,0.0494424512393237,-7.99351952813465,1.3114009795603e-15,6.64554442160137e-15,"down"
"ENSG00000156983.16",1798.42560239364,0.106862891664006,0.0430057871485366,2.48484910402674,0.0129606359131664,0.021923475645041,"up"
"ENSG00000156990.14",1548.56337630861,0.564719589400051,0.0658083196670152,8.58127957464173,9.3823536710639e-18,5.27016394098467e-17,"up"
"ENSG00000157005.4",2.62188081135249,-0.178876553236195,0.538134116418798,-0.332401436330763,0.73958615411432,0.795722055366564,"no_change"
"ENSG00000157014.11",1725.92933667816,0.427299165597495,0.052186788842754,8.18788001854275,2.65867668065984e-16,1.39547760889614e-15,"up"
"ENSG00000157017.16",38.6557548704221,0.254215152056475,0.114765807087754,2.21507745649446,0.0267547484918093,0.0429300539600999,"up"
"ENSG00000157020.18",6717.2821067827,0.739095734454509,0.0547295288600926,13.5045148359287,1.47079464596818e-41,2.29360806763123e-40,"up"
"ENSG00000157021.9",9.80186121255384,-0.565148082834741,0.126935471172988,-4.45224709541241,8.49762978770907e-06,2.13255853886352e-05,"down"
"ENSG00000157036.13",360.114716457334,-0.201217899280038,0.052417011737536,-3.838789976956,0.000123642132629664,0.000273568600128023,"down"
"ENSG00000157045.9",1117.41611491839,-0.254367080341371,0.0560350146825818,-4.53943095727322,5.64062458632319e-06,1.44220693965939e-05,"down"
"ENSG00000157060.16",1.68813839467765,0.465908294243593,0.289537701639436,1.6091455157843,0.107584526696206,0.152950087091626,"no_change"
"ENSG00000157064.11",324.027751851111,-1.833519001998,0.183112645958932,-10.0130659594598,1.33548341916081e-23,1.00700112559746e-22,"down"
"ENSG00000157077.15",1806.78132788517,-0.752147919600969,0.0758861407895431,-9.91153208972531,3.70914079960233e-23,2.73218017472941e-22,"down"
"ENSG00000157087.20",86.3967138757487,0.411307224963805,0.214906401323414,1.91389005832742,0.0556342049565345,0.0839472719881005,"no_change"
"ENSG00000157093.9",1.41572766692755,0.229675989837743,0.29764020503574,0.771656469629713,0.440317919104307,0.527443773904837,"no_change"
"ENSG00000157103.12",102.256217750897,0.757853018778433,0.107033435599217,7.08052595467631,1.43608363774167e-12,6.09653123356534e-12,"up"
"ENSG00000157106.17",9133.17469932754,0.0301188063434041,0.0618168570057374,0.48722642661384,0.626097879739368,0.701306212204697,"no_change"
"ENSG00000157107.14",2354.19007956275,-0.40612787619293,0.0593322529740934,-6.84497648134582,7.64884364769587e-12,3.09284029329467e-11,"down"
"ENSG00000157110.16",3870.70979200223,-0.953208872427146,0.0841783431009898,-11.3236829962734,1.00173093061851e-29,9.92088484931177e-29,"down"
"ENSG00000157111.13",30.9334506338883,2.27908260529184,0.195789751323334,11.6404591654447,2.56630274678821e-31,2.7058176562284e-30,"up"
"ENSG00000157119.12",0.584317827477858,-1.60119713206831,0.289267245222301,-5.53535582930518,3.10597131840898e-08,9.6877782419344e-08,"down"
"ENSG00000157131.11",0.573841211640338,1.06661846064744,0.530702338717182,2.00982430796458,0.0444497871161395,0.0684377544174748,"no_change"
"ENSG00000157150.5",718.564005518732,-4.5726808306748,0.196531262024609,-23.2669387229713,9.58624103647392e-120,1.34222032371547e-117,"down"
"ENSG00000157152.17",247.590878962471,-2.75903559191771,0.16368639851172,-16.8556191412579,9.54037608684031e-64,3.01661684486176e-62,"down"
"ENSG00000157168.20",514.741325780888,-2.19161974032722,0.180329598661925,-12.1534110683404,5.50211376153313e-34,6.5094128829921e-33,"down"
"ENSG00000157181.16",3007.57367091693,0.543331869054362,0.0603520544847044,9.00270709412326,2.20219278131756e-19,1.3400770400402e-18,"up"
"ENSG00000157184.7",751.838819106642,0.177795916103679,0.0481760011631743,3.69054948129622,0.000223770153553619,0.000480978192594358,"up"
"ENSG00000157191.20",3752.40190497351,0.0196880621018879,0.0426389547326781,0.461738854184414,0.644268604394611,0.716749800806883,"no_change"
"ENSG00000157193.18",623.97384875804,1.63196764114764,0.123397551723349,13.2252837949851,6.27001293562495e-40,9.25145157130481e-39,"up"
"ENSG00000157211.11",0.236682239179398,-0.716989808371155,0.387512839631209,-1.8502349729973,0.0642796903523333,0.0957617421918322,"no_change"
"ENSG00000157212.19",1265.71951780195,0.589183171716009,0.0659527106519261,8.93341859480953,4.13043282250767e-19,2.48276049335058e-18,"up"
"ENSG00000157214.14",2273.52465706225,-0.293880359700013,0.138336023956059,-2.12439501509283,0.0336371264896039,0.0530457009722218,"no_change"
"ENSG00000157216.15",4027.4502458565,-0.12706726034858,0.0617680715302938,-2.05716735524535,0.039670130512208,0.0616767036022954,"no_change"
"ENSG00000157219.5",0.30514123843752,0.604645389635902,0.55288703404446,1.0936147031932,0.274123997923598,0.351690174151146,"no_change"
"ENSG00000157224.16",2973.13034485102,0.167581455546705,0.0691924818193388,2.42196046651802,0.0154370298190042,0.0258101230741713,"up"
"ENSG00000157227.13",26248.5727179495,1.32191771706643,0.0984961274032851,13.4210120937439,4.55450286381432e-41,7.0046326375458e-40,"up"
"ENSG00000157240.4",4222.74436651817,-0.398942053590643,0.0890282345149997,-4.48107340063481,7.42685614467532e-06,1.87638565602008e-05,"down"
"ENSG00000157259.8",2777.58538690476,-0.10416241719574,0.0480514334304566,-2.16772757354868,0.0301794202429812,0.0479912738199811,"down"
"ENSG00000157303.11",3248.88704898384,2.10332744327861,0.168599093466012,12.4753188171953,1.01797936072994e-35,1.28645280240189e-34,"up"
