	DGRP-551_1d_WholeBrain_Unstranded_RNA-seq	DGRP-551_1d_WholeBrain_Stranded_RNA-seq	w1118_1d_WholeBrain_Unstranded_RNA-seq	w1118_1d_WholeBrain_Stranded_RNA-seq	DGRP-551_1d_WholeBrainNuclei_Unstranded_Rep1_RNA-seq	DGRP-551_1d_WholeBrainNuclei_Unstranded_Rep2_RNA-seq
CG13833	2.945349019077512	0.0	20.708054185081295	7.571756505883971	8.479675251355193	1.0081247768070627
lmd	0.368168627384689	0.0	0.0	1.5143513011767942	1.0599594064193991	3.0243743304211885
CenB1A	441.0660156068574	371.4087536614378	532.7617576707278	408.8748513177344	431.4034784126955	342.76242411440137
EloA	432.96630580439427	414.65497840283814	329.44631658083875	339.21469146360187	328.58741599001377	285.2993118363988
CG13827	17.30392548708038	7.631686719070641	18.82550380461936	39.37313383059664	31.798782192581978	26.883327381521674
Cdc16	70.68837645786029	66.14128489861221	56.47651141385807	66.63145725177894	92.21646835848773	36.29249196505426
CG6763	17.30392548708038	17.807269011164827	9.41275190230968	9.086107807060765	19.079269315549187	14.785830059836922
bb8	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CG17083	1.472674509538756	0.0	0.0	7.571756505883971	7.419715844935794	1.6802079613451046
wda	101.24637253078947	132.28256979722443	79.06711597940131	83.28932156472368	150.51423571155468	147.5222590061002
Rad60	92.41032547355694	114.4753007860596	107.30537168633033	154.463832720033	129.31504758316672	118.95872366323341
CG4467	6313.355622392647	6509.828771367256	5495.164560568391	5912.027479794204	12001.920358886857	10423.67415059276
fzo	0.0	0.0	0.0	0.0	6.359756438516396	11.08937254487769
CG13829	0.0	0.0	0.0	0.0	2.1199188128387982	1.3441663690760837
VhaAC39-2	0.368168627384689	0.0	0.0	1.5143513011767942	0.0	0.3360415922690209
unk	917.476219442645	890.3634505582413	640.0671293570582	679.9437342283805	1585.6992720034211	1755.1452364210963
CG31457	30.557996072929186	45.79012031442384	32.00335646785291	27.258323421182293	27.55894456690438	37.972699926399365
CG31365	67.74302743878278	73.77297161768286	65.88926331616776	72.68886245648612	56.17784854022816	56.79102909346454
Rassf	322.14754896160287	330.7064244930611	286.14765783021426	208.9804795623976	259.6900545727528	122.99122277046166
Sec13	244.46396858343348	234.0383927181663	259.79195250374715	258.9540725012318	170.65346443352328	180.11829345619523
RpS3	2200.543885878286	2355.6473006198044	1978.5604498654945	2157.9506041769314	1577.219596752066	1354.2476168441544
Ir94f	0.0	2.543895573023547	1.8825503804619357	0.0	0.0	0.3360415922690209
Ir94g	0.0	0.0	0.0	0.0	0.0	0.0
Ir94h	0.0	0.0	0.0	0.0	0.0	0.0
CG10164	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG10168	0.0	0.0	0.0	0.0	1.0599594064193991	2.0162495536141254
CG16732	0.0	0.0	0.0	0.0	0.0	6.384790253111397
CG10170	0.368168627384689	0.0	0.0	0.0	0.0	0.6720831845380418
CG10175	5.522529410770335	2.543895573023547	32.00335646785291	43.91618773412703	10.599594064193992	7.728956622187481
CG10177	20.249274506157896	20.351164584188375	5.647651141385807	24.229620818828707	9.539634657774593	18.818329167065173
Irk2	888.0227292518698	981.943691187089	1891.9631323642454	1927.769206398059	967.7429380609115	2308.2696972959047
CG4374	0.0	0.0	1.8825503804619357	0.0	1.0599594064193991	12.433538913953775
CG17380	0.0	0.0	0.0	0.0	1.0599594064193991	0.6720831845380418
CG31515	0.0	0.0	0.0	0.0	0.0	0.0
CG4393	516.9087528481033	442.63782970609714	463.1073935936362	501.25028068951883	431.4034784126955	273.20181451471404
CG4408	3.3135176464622007	0.0	3.7651007609238714	6.057405204707177	1.0599594064193991	4.032499107228251
ATPsynCF6	799.6622586795445	1083.6995141080308	1031.6376084931408	1225.1102026520264	381.5853863109837	1238.9853506958802
beat-IV	890.9680782709473	758.0808807610169	839.6174696860234	801.091838322524	1155.3557529971451	1245.0340993567227
GILT3	136.22239213233493	137.37036094327152	188.25503804619356	183.23650744239208	89.03659013922953	512.7994698025259
GILT2	117.0776235083311	122.10698750513025	129.89597625187358	180.2078048400385	74.19715844935794	291.01201890497214
CG16710	2.945349019077512	5.087791146047094	3.7651007609238714	0.0	4.2398376256775965	11.761455729415733
CG18754	1.104505882154067	0.0	0.0	0.0	3.179878219258198	4.704582291766293
SPE	12.885901958464114	27.982851303259014	73.4194648380155	68.14580855295573	20.139228721968585	16.802079613451046
Gba1a	2.945349019077512	2.543895573023547	0.0	1.5143513011767942	5.299797032096996	1.0081247768070627
CG31413	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
Gba1b	21.72194901569665	30.526746876282562	39.533557989700654	46.94489033648062	21.199188128387984	20.834578720679296
CG10301	0.0	0.0	0.0	0.0	2.1199188128387982	0.6720831845380418
CG10300	0.0	0.0	0.0	0.0	0.0	2.3522911458831466
CG10365	185.92515682926793	175.52879453862474	231.5536967968181	162.03558922591697	259.6900545727528	183.81475097115444
Rpt5	252.93184701328133	310.3552599088727	240.96644869912777	284.6980446212373	236.37094763152604	382.7513735944148
PTPMT1	27.244478426466983	27.982851303259014	28.238255706929035	40.88748513177344	44.518295069614766	87.37081398994545
SdhD	772.4177802530775	765.7125674800876	890.4463299584957	626.9414386871928	491.8211645786012	790.7058666090063
Hrd3	287.17152936005743	323.0747377739904	355.80202190730586	314.98507064477315	472.7418952630521	269.84139859202384
RanBP3	167.51672546003348	172.9848989656012	107.30537168633033	139.32031970826506	112.35569708045632	121.64705640138558
Rpn9	184.45248231972917	218.77501928002502	237.2013479382039	268.0401803082926	152.6341545243935	207.0016208377169
CG10232	4.418023528616268	5.087791146047094	1.8825503804619357	3.0287026023535883	7.419715844935794	3.3604159226902093
nau	1.104505882154067	0.0	1.8825503804619357	1.5143513011767942	0.0	0.0
CG31468	0.0	0.0	0.0	0.0	1.0599594064193991	1.3441663690760837
prt	301.5301058280603	325.618633347014	239.08389831866583	219.58093867063513	457.90246357318046	266.48098266933357
CG10252	1.104505882154067	5.087791146047094	0.0	1.5143513011767942	8.479675251355193	9.409164583532586
CG10254	743.7006273170717	676.6762224242634	638.1845789765962	563.3386840377674	626.436009193865	473.4826035070505
CG31145	1212.0111213503963	1154.9285901526903	1443.9161418143046	1352.3157119508771	1236.9726272914388	1755.1452364210963
CG10184	56.32979998985741	53.42180703349448	116.71812358864001	146.89207621414903	33.91870100542077	164.32433861955124
tRNA:Leu-CAA-2-3	0.0	0.0	0.0	0.0	0.0	1.3441663690760837
CG10183	0.0	0.0	0.0	1.5143513011767942	1.0599594064193991	1.6802079613451046
CG16723	1.472674509538756	2.543895573023547	0.0	0.0	2.1199188128387982	7.05687343764944
CG33337	3.3135176464622007	5.087791146047094	0.0	0.0	5.299797032096996	6.048748660842377
CG10182	1.472674509538756	0.0	1.8825503804619357	0.0	1.0599594064193991	4.704582291766293
snRNA:U1:95Cc	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
snRNA:U1:95Cb	0.0	0.0	0.0	0.0	0.0	0.0
CG31141	0.736337254769378	2.543895573023547	0.0	0.0	0.0	0.6720831845380418
Ndc1	33.87151371939139	15.263373438141281	37.65100760923872	25.7439721200055	76.31707726219675	41.33311584908957
CG31142	11.781396076310047	20.351164584188375	13.17785266323355	18.17221561412153	11.65955347061339	20.498537128410277
CG13599	1.840843136923445	0.0	0.0	0.0	4.2398376256775965	1.3441663690760837
CG5854	59.275149008934925	43.2462247414003	50.82886027247226	63.60275464942535	49.81809210171176	86.36268921313838
AP-1sigma	431.1254626674708	468.0767854363326	414.16108370162584	443.70493124480066	567.0782824343786	749.3727507599167
CG31140	7867.027229956034	6759.130537523563	6937.198152002234	5895.36961548126	4599.163864453773	4120.542004402735
CR31451	2362.1699133001644	2228.452521968627	2072.687968888591	2038.3168513839648	30475.952853370567	22314.169851439798
CG5902	271.3402783825158	310.3552599088727	272.9698051669807	298.32720633182845	198.21240900042764	484.5719760519282
Rab7	871.4551410195588	918.3463018615004	732.312097999693	902.5533755013693	629.6158874131231	1216.8066056061248
CG33108	45.65290979570143	55.96570260651803	35.76845722877678	28.77267472235909	62.537604978744554	71.91290074557048
LSm3	18.776599996619137	35.614538022329654	22.590604565543227	18.17221561412153	43.45833566319537	76.61748303733677
KrT95D	2015.3550663037875	1712.041720644847	1816.661117145768	1668.815133896827	1700.1748878967164	1644.9235941568575
CG13604	298.21658818159807	284.91630417863723	220.25839451404647	212.00918216475117	429.2835595998567	244.30223757957822
CG13603	205.06992545327176	282.37240860561366	263.557053264671	330.12858365654114	336.0071318349496	563.2057086428791
GluProRS	321.77938033421816	287.46019975166075	269.2047044060568	278.6406394165301	209.87196247104106	129.37601302357305
CG12268	1.840843136923445	2.543895573023547	5.647651141385807	1.5143513011767942	2.1199188128387982	21.50666190521734
RpS19b	0.368168627384689	0.0	0.0	0.0	1.0599594064193991	0.6720831845380418
Rpt2	351.2328705249933	284.91630417863723	400.9832310383923	363.4443122824306	301.02847142310935	306.8059737416161
CG13601	95.72384312001914	137.37036094327152	112.95302282771614	99.94718587766842	107.05590004835932	137.44101123802957
sba	1249.932489971019	895.4512417042885	1250.0134526267254	947.9839145366731	863.8669162318104	741.9798357299982
tbrd-1	0.736337254769378	0.0	3.7651007609238714	7.571756505883971	0.0	2.6883327381521673
TfIIA-S	182.61163918280573	221.31891485304857	197.66778994850324	210.49483086357438	117.65549411255331	408.9626177913985
Pli	668.5942273305952	651.237266694028	523.3490057684181	622.3983847836623	896.7256578308118	910.6727150490467
snRNA:U1:95Ca	0.0	0.0	0.0	0.0	1.0599594064193991	0.3360415922690209
Ime4	21.35378038831196	15.263373438141281	22.590604565543227	22.71526951765191	20.139228721968585	23.186869866562443
spas	447.6930508997818	391.7599182456262	429.22148674532133	408.8748513177344	538.4593784610548	542.0350883299308
CG5986	85.78329018063253	132.28256979722443	101.65772054494452	139.32031970826506	55.11788913380876	158.27558995870885
CG5991	170.462074479111	167.8971078195541	208.96309223127486	254.4110185977014	174.89330205920086	135.08872009214642
CG6000	8.467878429847847	5.087791146047094	7.530201521847743	7.571756505883971	3.179878219258198	4.032499107228251
SMC1	515.8042469659492	460.44509871726194	434.86913788670716	384.6452304989057	400.6646556265329	227.16411637385815
CG10694	0.736337254769378	0.0	1.8825503804619357	0.0	2.1199188128387982	3.3604159226902093
CG18428	220.9011764308134	259.47734844840176	165.66443348065036	187.77956134592247	268.169729824108	918.7377132635032
Root	12.885901958464114	12.719477865117733	0.0	12.114810409414353	14.839431689871589	6.048748660842377
Tsc1	452.11107442839807	379.04044038050847	417.9261844625497	371.01606878831456	445.18295069614766	224.13974204343697
Npc2f	2.945349019077512	5.087791146047094	1.8825503804619357	0.0	5.299797032096996	7.05687343764944
Kal1	5.890698038155024	2.543895573023547	15.060403043695485	15.143513011767942	5.299797032096996	3.3604159226902093
CG6178	118.55029801786985	109.38750964001251	122.36577473002582	151.43513011767942	99.63618420342353	37.972699926399365
CG6182	64.42950979232057	45.79012031442384	33.885906848314846	42.40183643295023	48.75813269529237	46.037698140855866
Apc2	10.67689019415598	25.438955730235467	7.530201521847743	9.086107807060765	23.31910694122678	23.858953051100485
CG13606	18.776599996619137	0.0	52.7114106529342	39.37313383059664	1.0599594064193991	75.6093582605297
CHORD	62.220498028012436	58.50959817954158	75.30201521847744	78.74626766119329	51.93801091455056	80.313940552296
CG6204	130.69986272156459	162.809316673507	90.36241826217291	124.17680669649711	121.89533173823091	93.41956265078782
cav	25.40363528954354	22.89506015721192	15.060403043695485	40.88748513177344	22.259147534807383	25.20311942017657
CG13609	26.876309799082296	33.070642449306106	13.17785266323355	19.68656691529832	22.259147534807383	13.105622098491816
Acp95EF	0.0	0.0	0.0	0.0	0.0	0.0
mask	4712.190261896634	3401.188381132482	4184.909495766883	3704.1032826784385	2094.479787084733	1550.4959067292625
Spase22-23	88.36047057232535	124.65088307815378	122.36577473002582	168.09299443062415	157.93395155649048	125.67955550861383
Spps	156.47166663849282	129.73867422420088	148.72148005649294	93.88978067296124	99.63618420342353	78.6337325909509
twin	740.7552782979942	625.7983109637925	608.0637728892052	592.1113587601264	854.3272815740357	737.94733662277
CG17786	14.35857646800287	7.631686719070641	9.41275190230968	4.5430539035303825	32.85874159900138	46.373739733124886
CG5515	94.61933723786507	114.4753007860596	90.36241826217291	128.7198606000275	49.81809210171176	93.75560424305684
CG5510	95.35567449263445	78.86076276372995	97.89261978402065	74.20321375766291	99.63618420342353	36.9645751495923
mRpS24	27.244478426466983	35.614538022329654	33.885906848314846	28.77267472235909	10.599594064193992	19.490412351603215
p38a	11.413227448925358	7.631686719070641	22.590604565543227	16.657864312944735	31.798782192581978	14.4497884675679
Slimp	26.13997254431292	15.263373438141281	16.942953424157423	19.68656691529832	22.259147534807383	14.785830059836922
GatB	93.514831355711	91.58024062884768	94.12751902309678	93.88978067296124	208.81200306462165	195.5762067005702
CG13607	16.199419604926316	5.087791146047094	20.708054185081295	24.229620818828707	41.338416850356566	6.048748660842377
CG13605	184.0843136923445	139.91425651629507	186.37248766573163	207.4661282612208	365.68599521469275	199.60870580779843
eIF4EHP	2167.776878041049	2780.4778613147364	1741.3591019272906	1942.9127194098269	2436.846675358199	6380.4217124119
Syx1A	2901.536952418734	3019.60404517895	2332.4799213923384	2478.993080026412	2417.76740604265	5214.693428830667
Hsp68	31.294333327698563	35.614538022329654	20.708054185081295	28.77267472235909	44.518295069614766	296.38868438127645
Rox8	1159.3630076343857	987.0314823331361	1086.231569526537	908.6107807060764	1289.970597612409	893.8706354355957
Miro	739.6507724158402	641.0616844019338	670.1879354444492	626.9414386871928	885.0661043601983	1268.220969223285
tRNA:Leu-TAA-4-1	0.0	0.0	3.7651007609238714	0.0	0.0	0.6720831845380418
Orct	142.48125879787463	147.5459432353657	269.2047044060568	260.4684238024086	129.31504758316672	46.037698140855866
CG13611	7.36337254769378	5.087791146047094	5.647651141385807	6.057405204707177	10.599594064193992	13.777705283029858
CG6356	372.2184822859206	440.09393413307356	1208.5973442565628	1331.114793734402	364.62603580827334	1862.006462762645
BRWD3	858.20107043371	669.0445357051927	875.3859269148002	598.1687639648337	417.6240061292433	196.58433147737725
Dis3	54.85712548031866	48.334015887447386	54.593961033396134	69.66015985413253	82.67683370071313	33.26811763463307
CG6432	0.0	0.0	0.0	1.5143513011767942	0.0	0.0
Ms	1598.9563487317043	1930.8167399248719	1338.4933205084362	1643.0711617768216	4235.597788051919	1499.7536262966405
CG6454	2033.0271604182526	1938.4484266439426	1329.0805686061267	1350.8013606497004	1437.3049551047054	983.2576989791553
CG33339	12.885901958464114	15.263373438141281	0.0	0.0	28.61890397332378	18.818329167065173
CG33340	5.890698038155024	15.263373438141281	0.0	0.0	7.419715844935794	13.777705283029858
CG13613	1.472674509538756	2.543895573023547	0.0	0.0	3.179878219258198	5.376665476304335
CG33341	0.368168627384689	0.0	0.0	0.0	1.0599594064193991	1.6802079613451046
CG13614	0.368168627384689	0.0	0.0	0.0	6.359756438516396	3.6964575149592305
CG13615	0.736337254769378	0.0	0.0	0.0	0.0	1.0081247768070627
CG13616	0.736337254769378	2.543895573023547	1.8825503804619357	3.0287026023535883	3.179878219258198	15.457913244374963
nAChRalpha1	2169.2495525505874	2096.1699521714027	1671.7047378501989	1821.7646153156834	3363.2511965687536	3344.2859262612965
CG5768	1.472674509538756	0.0	1.8825503804619357	0.0	3.179878219258198	4.704582291766293
CG17780	0.0	0.0	0.0	0.0	6.359756438516396	3.0243743304211885
CG17781	0.368168627384689	2.543895573023547	0.0	0.0	1.0599594064193991	0.0
CG17782	1.472674509538756	2.543895573023547	0.0	3.0287026023535883	3.179878219258198	1.6802079613451046
CG17784	3.3135176464622007	2.543895573023547	0.0	0.0	8.479675251355193	4.704582291766293
CG5762	13.622239213233492	15.263373438141281	0.0	0.0	8.479675251355193	4.032499107228251
CG18528	140.6404156609512	167.8971078195541	26.3557053264671	30.287026023535883	245.9105822893006	253.03931897857277
Golgin84	250.3546666215885	228.9506015721192	116.71812358864001	146.89207621414903	258.63009516633343	158.9476731432469
CG5746	899.8041253281799	740.2736117498521	1024.1074069712931	755.6612992872202	1339.7886897141207	632.7663182425664
CG5728	181.87530192803635	185.7043768307189	120.48322434956388	137.80596840708827	139.9146416473607	67.20831845380418
Nab2	642.0860861588976	562.2009216382038	536.5268584316517	519.4224963036404	502.42075864279525	434.16573721157505
CG5715	0.0	2.543895573023547	0.0	0.0	0.0	1.3441663690760837
beta-PheRS	104.92805880463636	94.12413620187122	118.60067396910195	115.09069888943635	107.05590004835932	96.10789538893998
CG31128	1.472674509538756	0.0	1.8825503804619357	0.0	2.1199188128387982	11.08937254487769
nAChRalpha2	938.4618312035723	928.5218841535946	905.5067330021911	901.0390242001924	1610.0783383510675	1638.874845496015
CG13617	3.68168627384689	2.543895573023547	0.0	0.0	4.2398376256775965	7.728956622187481
Pp1alpha-96A	1209.0657723313186	1170.1919635908314	1319.667816703817	1226.6245539532033	941.2439529004265	1297.792629342959
CG13618	5.890698038155024	2.543895573023547	22.590604565543227	19.68656691529832	4.2398376256775965	3.6964575149592305
CG6607	141.37675291572057	134.82646537024797	128.01342587141164	136.29161710591146	124.01525055106971	175.74975275669794
